,Unnamed: 0,500 count,500 %,100 count,100 %,50 count,50 %,25 count,25 %,10 count,10 %,disease
0,0,2.0,0.030303030303030307,2.0,0.030303030303030307,1.0,0.015151515151515154,0.0,0.0,0.0,0.0,Transitional cell carcinoma of bladder
0,0,12.0,0.10256410256410256,0.0,0.0,2.0,0.017094017094017096,5.0,0.042735042735042736,6.0,0.05128205128205128,Tumor necrosis
0,0,7.0,0.06862745098039216,0.0,0.0,1.0,0.00980392156862745,0.0,0.0,1.0,0.00980392156862745,Leukopenia
0,0,8.0,0.18604651162790695,2.0,0.04651162790697674,0.0,0.0,2.0,0.04651162790697674,1.0,0.02325581395348837,Mycobacterium Infections
0,0,7.0,0.0958904109589041,2.0,0.0273972602739726,0.0,0.0,1.0,0.0136986301369863,2.0,0.0273972602739726,Familial lichen amyloidosis
0,0,14.0,0.14,1.0,0.01,2.0,0.02,1.0,0.01,0.0,0.0,Thymoma
0,0,12.0,0.12121212121212123,3.0,0.030303030303030307,1.0,0.010101010101010102,3.0,0.030303030303030307,7.0,0.0707070707070707,Hypertrophic Cardiomyopathy
0,0,3.0,0.03571428571428571,2.0,0.023809523809523808,0.0,0.0,1.0,0.011904761904761904,2.0,0.023809523809523808,invasive cancer
0,0,4.0,0.0784313725490196,3.0,0.05882352941176471,1.0,0.0196078431372549,0.0,0.0,2.0,0.0392156862745098,Cachexia
0,0,11.0,0.15492957746478872,2.0,0.028169014084507043,0.0,0.0,1.0,0.014084507042253518,5.0,0.07042253521126761,Aneurysm
0,0,12.0,0.16901408450704225,4.0,0.056338028169014086,0.0,0.0,0.0,0.0,1.0,0.014084507042253518,"Glaucoma, Primary Open Angle"
0,0,3.0,0.054545454545454536,0.0,0.0,1.0,0.01818181818181818,1.0,0.01818181818181818,0.0,0.0,Teratoma
0,0,2.0,0.054054054054054064,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.054054054054054064,Uterine Cervical Neoplasm
0,0,7.0,0.05384615384615385,5.0,0.038461538461538464,0.0,0.0,1.0,0.007692307692307694,4.0,0.030769230769230767,Adenocarcinoma of colon
0,0,4.0,0.06666666666666668,2.0,0.03333333333333333,0.0,0.0,1.0,0.016666666666666666,0.0,0.0,Pancreatic intraepithelial neoplasia
0,0,8.0,0.054421768707482984,3.0,0.020408163265306117,4.0,0.027210884353741496,2.0,0.013605442176870748,1.0,0.006802721088435374,Non-alcoholic Fatty Liver Disease
0,0,9.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intraocular pressure disorder
0,0,4.0,0.07547169811320754,2.0,0.03773584905660377,1.0,0.018867924528301886,1.0,0.018867924528301886,1.0,0.018867924528301886,Middle Cerebral Artery Occlusion
0,0,10.0,0.06756756756756757,2.0,0.013513513513513514,0.0,0.0,4.0,0.027027027027027032,4.0,0.027027027027027032,Fibrosarcoma
0,0,10.0,0.08403361344537816,1.0,0.008403361344537815,5.0,0.04201680672268908,5.0,0.04201680672268908,5.0,0.04201680672268908,Overweight
0,0,12.0,0.096,1.0,0.008,1.0,0.008,4.0,0.032,2.0,0.016,Psychotic Disorders
0,0,7.0,0.0673076923076923,1.0,0.009615384615384616,3.0,0.02884615384615385,4.0,0.038461538461538464,4.0,0.038461538461538464,Kidney Neoplasm
0,0,6.0,0.15,3.0,0.075,1.0,0.025,1.0,0.025,0.0,0.0,West Nile viral infection
0,0,0.0,0.0,3.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,Parathyroid Adenoma
