,Unnamed: 0,500 count,500 %,100 count,100 %,50 count,50 %,25 count,25 %,10 count,10 %,disease
0,0,16.0,0.20253164556962025,8.0,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,"Tuberculosis, Pulmonary"
0,0,22.0,0.275,4.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Acquired Immunodeficiency Syndrome
0,0,14.0,0.2857142857142857,4.0,0.08163265306122447,0.0,0.0,0.0,0.0,0.0,0.0,Skin Erosion
0,0,22.0,0.2037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acute Erythroblastic Leukemia
0,0,6.0,0.15384615384615385,2.0,0.05128205128205128,2.0,0.05128205128205128,0.0,0.0,0.0,0.0,Dental caries
0,0,25.0,0.25773195876288657,2.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,Cardiac Arrest
0,0,13.0,0.24074074074074076,6.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,"Obesity, Morbid"
0,0,10.0,0.11904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ovarian Failure, Premature"
0,0,10.0,0.17543859649122806,2.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,Lung consolidation
0,0,11.0,0.2075471698113208,3.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,"Ichthyosis, X-Linked"
0,0,17.0,0.2297297297297297,8.0,0.10810810810810813,0.0,0.0,0.0,0.0,0.0,0.0,Primary Sjogren's syndrome
0,0,34.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urothelial Carcinoma
0,0,23.0,0.2987012987012987,5.0,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,Invasive Carcinoma
0,0,9.0,0.10588235294117647,2.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,Parkinsonian Disorders
0,0,9.0,0.17307692307692307,3.0,0.0576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,Myopia
0,0,25.0,0.3048780487804878,3.0,0.03658536585365853,0.0,0.0,0.0,0.0,0.0,0.0,Hashimoto Disease
0,0,36.0,0.3302752293577982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Restenosis
0,0,10.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autosomal Dominant Disorder
0,0,13.0,0.18571428571428567,6.0,0.08571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,Chronic Periodontitis
0,0,19.0,0.2345679012345679,4.0,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,Primary Myelofibrosis
0,0,33.0,0.35869565217391297,2.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,Ulcer
0,0,36.0,0.29508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site
0,0,12.0,0.17391304347826084,2.0,0.028985507246376805,0.0,0.0,0.0,0.0,0.0,0.0,Clear-cell metastatic renal cell carcinoma
0,0,9.0,0.16981132075471694,7.0,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,Liver regeneration disorder
0,0,22.0,0.3548387096774194,6.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,Mucocutaneous Lymph Node Syndrome
0,0,18.0,0.14516129032258066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mycoses
0,0,13.0,0.23214285714285715,11.0,0.19642857142857145,0.0,0.0,0.0,0.0,0.0,0.0,Respiratory Syncytial Virus Infections
0,0,14.0,0.2641509433962264,7.0,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,Xeroderma Pigmentosum
0,0,11.0,0.1774193548387097,6.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,Encephalitis
0,0,11.0,0.22916666666666666,4.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Werner Syndrome
0,0,8.0,0.21621621621621626,3.0,0.08108108108108109,4.0,0.10810810810810813,0.0,0.0,0.0,0.0,Uterine Cervical Neoplasm
0,0,7.0,0.12727272727272726,3.0,0.054545454545454536,0.0,0.0,0.0,0.0,0.0,0.0,Teratoma
0,0,28.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hereditary hemochromatosis
0,0,14.0,0.19718309859154928,4.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,"Glaucoma, Primary Open Angle"
0,0,6.0,0.1176470588235294,6.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,Cachexia
