,Unnamed: 0,500 count,500 %,100 count,100 %,50 count,50 %,25 count,25 %,10 count,10 %,disease
0,0,3.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Psychotic Disorders
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dental caries
0,0,2.0,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Overweight
0,0,4.0,0.027027027027027032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fibrosarcoma
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intraocular pressure disorder
0,0,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pancreatic intraepithelial neoplasia
0,0,3.0,0.02307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adenocarcinoma of colon
0,0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atrial Premature Complexes
0,0,1.0,0.013513513513513514,1.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,Adrenoleukodystrophy
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Follicular thyroid carcinoma
0,0,1.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Primary Sjogren's syndrome
0,0,1.0,0.015151515151515154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pancreatitis
0,0,2.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trisomy
0,0,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Nile viral infection
0,0,1.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Familial lichen amyloidosis
0,0,1.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Primary Myelofibrosis
0,0,2.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulcer
0,0,1.0,0.00980392156862745,1.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,Leukopenia
0,0,4.0,0.034188034188034185,0.0,0.0,0.0,0.0,1.0,0.008547008547008548,0.0,0.0,Tumor necrosis
0,0,3.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Transitional cell carcinoma of bladder
0,0,0.0,0.0,0.0,0.0,1.0,0.027027027027027032,0.0,0.0,0.0,0.0,Uterine Cervical Neoplasm
0,0,1.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Encephalitis
0,0,1.0,0.01818181818181818,1.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Teratoma
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Glaucoma, Primary Open Angle"
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cachexia
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hypertrophic Cardiomyopathy
0,0,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liver regeneration disorder
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mucocutaneous Lymph Node Syndrome
0,0,2.0,0.028985507246376805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clear-cell metastatic renal cell carcinoma
0,0,1.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mycoses
0,0,0.0,0.0,1.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,Hereditary hemochromatosis
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Respiratory Syncytial Virus Infections
0,0,1.0,0.018867924528301886,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,Xeroderma Pigmentosum
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Werner Syndrome
