,Unnamed: 0,500 count,500 %,100 count,100 %,50 count,50 %,25 count,25 %,10 count,10 %,disease
0,0,5.0,0.09803921568627452,2.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,Thyroid Gland Follicular Adenoma
0,0,8.0,0.0898876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,insulinoma
0,0,7.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oligodendroglioma
0,0,3.0,0.07692307692307693,2.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,Luminal B Breast Carcinoma
0,0,17.0,0.1588785046728972,3.0,0.02803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,Blast Phase
0,0,11.0,0.14102564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Renal glomerular disease
0,0,9.0,0.07692307692307693,1.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,"Plaque, Amyloid"
0,0,12.0,0.1791044776119403,1.0,0.01492537313432836,0.0,0.0,0.0,0.0,0.0,0.0,precancerous lesions
0,0,8.0,0.21621621621621626,1.0,0.027027027027027032,0.0,0.0,0.0,0.0,0.0,0.0,Primary immune deficiency disorder
0,0,2.0,0.054054054054054064,0.0,0.0,1.0,0.027027027027027032,0.0,0.0,0.0,0.0,Shy-Drager Syndrome
0,0,16.0,0.16494845360824742,2.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,Skin Neoplasms
0,0,19.0,0.18446601941747573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cerebral Ischemia
0,0,11.0,0.09565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neuropathy
0,0,5.0,0.10869565217391304,1.0,0.021739130434782608,1.0,0.021739130434782608,0.0,0.0,0.0,0.0,Enterovirus Infections
0,0,19.0,0.1792452830188679,2.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,Invasive Ductal Breast Carcinoma
0,0,6.0,0.1875,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,"Inclusion Body Myopathy, Sporadic"
0,0,13.0,0.16666666666666666,1.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,Prostatic Intraepithelial Neoplasias
0,0,12.0,0.1791044776119403,2.0,0.02985074626865672,0.0,0.0,0.0,0.0,0.0,0.0,Aplastic Anemia
0,0,3.0,0.06521739130434782,3.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,Myelodysplasia
0,0,16.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synovitis
0,0,34.0,0.2698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)"
0,0,10.0,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Alzheimer Disease, Late Onset"
